Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Satisfaction Score,Total Delay Time
0,1,0.449,1,0,0.343,0,1.0,1,0.539,1.0
1,1,0.641,1,0,0.652,0,0.0,1,0.864,0.0
1,1,0.59,0,2,0.088,22,40.0,0,0.589,62.0
1,1,0.513,1,0,0.041,0,0.0,1,0.693,0.0
0,1,0.179,1,0,0.06,0,0.0,1,0.682,0.0
1,0,0.141,1,1,0.263,0,0.0,1,0.561,0.0
1,1,0.359,1,0,0.186,0,0.0,1,0.525,0.0
0,1,0.397,0,0,0.039,0,0.0,0,0.664,0.0
0,1,0.167,1,2,0.054,0,0.0,0,0.529,0.0
0,1,0.667,0,2,0.077,1,8.0,0,0.468,9.0
0,1,0.564,0,2,0.16,0,0.0,0,0.764,0.0
1,1,0.667,0,1,0.472,0,0.0,1,0.543,0.0
0,1,0.513,1,1,0.27,0,0.0,1,0.714,0.0
1,1,0.231,0,1,0.217,47,39.0,0,0.761,86.0
0,1,0.397,1,0,0.164,0,0.0,1,0.793,0.0
0,1,0.41,1,0,0.465,12,0.0,1,0.893,12.0
1,1,0.538,1,0,0.796,38,31.0,1,0.446,69.0
1,1,0.436,1,0,0.023,0,0.0,1,0.654,0.0
1,1,0.5,1,0,0.183,21,5.0,1,0.711,26.0
1,1,0.41,1,1,0.105,0,0.0,1,0.614,0.0
0,1,0.782,0,1,0.119,15,24.0,0,0.582,39.0
1,1,0.679,0,1,0.009,0,0.0,0,0.768,0.0
0,1,0.179,0,0,0.206,4,0.0,1,0.521,4.0
1,1,0.551,1,1,0.025,27,40.0,0,0.471,67.0
0,1,0.526,1,0,0.754,0,5.0,1,0.646,5.0
1,1,0.577,1,0,0.134,6,0.0,0,0.379,6.0
0,1,0.385,0,1,0.147,23,25.0,0,0.568,48.0
0,0,0.218,1,1,0.051,0,0.0,0,0.671,0.0
0,1,0.026,1,1,0.16,2,0.0,0,0.457,2.0
1,1,0.577,1,0,0.366,0,2.0,1,0.832,2.0
1,1,0.256,0,1,0.276,0,2.0,1,0.443,2.0
0,1,0.782,0,1,0.243,0,0.0,0,0.679,0.0
1,0,0.192,1,1,0.129,45,30.0,0,0.625,75.0
1,1,0.718,1,0,0.515,0,0.0,1,0.607,0.0
0,1,0.141,0,1,0.194,0,0.0,0,0.446,0.0
0,0,0.09,1,1,0.134,0,0.0,1,0.621,0.0
0,0,0.154,1,0,0.08,0,4.0,1,0.546,4.0
1,0,0.372,1,2,0.21,33,15.0,0,0.675,48.0
1,1,0.462,1,0,0.545,10,7.0,0,0.45,17.0
1,1,0.41,1,0,0.167,77,66.0,0,0.589,143.0
1,1,0.59,1,0,0.068,15,7.0,1,0.504,22.0
0,1,0.526,1,1,0.276,0,0.0,1,0.743,0.0
1,0,0.372,1,0,0.18,0,0.0,0,0.668,0.0
1,1,0.538,1,1,0.069,0,0.0,1,0.632,0.0
1,0,0.192,1,0,0.032,3,0.0,0,0.639,3.0
0,1,0.526,1,0,0.582,0,0.0,1,0.686,0.0
1,0,0.436,1,0,0.296,0,0.0,0,0.561,0.0
0,0,0.256,1,1,0.047,35,43.0,0,0.404,78.0
0,1,0.641,1,1,0.034,0,0.0,0,0.461,0.0
1,1,0.654,0,1,0.148,0,0.0,0,0.525,0.0
0,0,0.269,1,1,0.168,300,307.0,0,0.496,607.0
0,1,0.295,1,2,0.235,2,2.0,1,0.532,4.0
0,1,0.41,1,0,0.75,0,0.0,1,0.432,0.0
1,1,0.91,1,0,0.45,0,0.0,1,0.696,0.0
1,1,0.782,0,1,0.152,172,162.0,0,0.643,334.0
0,1,0.077,0,1,0.124,1,0.0,0,0.621,1.0
0,1,0.897,1,0,0.063,0,0.0,1,0.679,0.0
0,1,0.244,0,1,0.163,2,6.0,0,0.718,8.0
0,1,0.013,0,1,0.059,28,24.0,0,0.5,52.0
1,1,0.59,1,0,0.158,41,0.0,1,0.632,41.0
1,0,0.282,1,1,0.202,0,18.0,0,0.464,18.0
1,1,0.615,1,0,0.09,0,0.0,1,0.739,0.0
0,1,0.333,1,0,0.571,0,0.0,1,0.857,0.0
0,1,0.59,0,1,0.516,2,0.0,0,0.532,2.0
1,1,0.205,1,0,0.633,0,0.0,1,0.643,0.0
1,1,0.628,1,0,0.445,0,6.0,1,0.854,6.0
0,1,0.705,1,0,0.652,0,0.0,1,0.671,0.0
0,1,0.282,1,0,0.487,21,22.0,0,0.514,43.0
1,1,0.179,0,1,0.142,0,0.0,0,0.475,0.0
0,1,0.41,0,1,0.225,0,0.0,0,0.729,0.0
0,1,0.423,1,0,0.205,70,76.0,0,0.354,146.0
0,0,0.115,1,1,0.148,0,0.0,0,0.482,0.0
1,1,0.436,1,0,0.141,27,11.0,1,0.618,38.0
0,0,0.385,1,0,0.062,18,18.0,0,0.729,36.0
1,1,0.269,1,1,0.076,0,0.0,0,0.7,0.0
1,1,0.372,1,0,0.069,0,0.0,0,0.611,0.0
1,1,0.41,1,0,0.536,41,41.0,1,0.746,82.0
1,0,0.205,1,1,0.405,68,58.0,1,0.807,126.0
1,1,0.615,0,1,0.084,43,42.0,1,0.821,85.0
0,1,0.397,1,1,0.121,0,0.0,0,0.525,0.0
1,1,0.141,1,1,0.234,0,6.0,0,0.729,6.0
1,1,0.141,0,1,0.31,0,6.0,0,0.5,6.0
0,0,0.192,1,1,0.057,0,0.0,0,0.586,0.0
1,1,0.5,0,1,0.111,42,40.0,0,0.454,82.0
1,1,0.641,0,0,0.11,4,13.0,0,0.514,17.0
1,0,0.231,1,1,0.238,0,31.0,0,0.639,31.0
1,1,0.436,1,0,0.421,0,0.0,1,0.636,0.0
0,1,0.667,1,0,0.068,0,19.0,1,0.7,19.0
0,1,0.436,1,1,0.362,71,60.0,0,0.382,131.0
0,1,0.59,0,1,0.22,0,0.0,0,0.693,0.0
1,0,0.205,1,1,0.082,0,3.0,0,0.564,3.0
0,1,0.423,0,2,0.029,0,0.0,0,0.786,0.0
1,1,0.038,0,2,0.077,4,0.0,0,0.471,4.0
0,1,0.321,1,0,0.331,16,26.0,0,0.471,42.0
1,1,0.462,1,0,0.507,0,0.0,0,0.561,0.0
0,1,0.154,1,0,0.779,0,0.0,1,0.621,0.0
0,0,0.256,1,1,0.13,2,0.0,0,0.496,2.0
1,1,0.103,0,1,0.032,19,14.0,0,0.268,33.0
0,1,0.513,1,0,0.352,0,0.0,1,0.618,0.0
1,1,0.526,1,0,0.493,0,0.0,1,0.821,0.0
1,1,0.231,1,0,0.208,0,0.0,1,0.861,0.0
0,1,0.615,1,0,0.063,61,60.0,1,0.696,121.0
0,1,0.128,0,1,0.413,26,0.0,0,0.554,26.0
1,1,0.167,0,1,0.301,0,0.0,1,0.393,0.0
1,1,0.641,1,0,0.461,59,51.0,0,0.421,110.0
0,1,0.564,1,0,0.123,1,9.0,1,0.911,10.0
0,1,0.474,1,0,0.053,6,9.0,1,0.85,15.0
0,1,0.372,0,1,0.193,0,0.0,0,0.557,0.0
0,1,0.538,1,0,0.35,294,296.0,0,0.5,590.0
0,1,0.603,0,1,0.151,0,0.0,0,0.511,0.0
0,1,0.744,0,1,0.039,0,0.0,0,0.55,0.0
0,1,0.731,0,2,0.08,9,84.0,0,0.368,93.0
1,1,0.397,0,2,0.269,19,0.0,0,0.693,19.0
1,1,0.564,1,0,0.321,65,77.0,0,0.404,142.0
0,0,0.179,1,1,0.178,0,0.0,0,0.546,0.0
0,1,0.333,0,1,0.109,0,3.0,0,0.675,3.0
1,1,0.423,0,2,0.103,13,0.0,0,0.718,13.0
1,1,0.474,1,0,0.611,5,0.0,1,0.954,5.0
1,1,0.449,0,1,0.272,0,0.0,0,0.511,0.0
0,1,0.269,0,1,0.433,5,0.0,1,0.757,5.0
0,1,0.897,1,0,0.393,15,0.0,0,0.657,15.0
0,1,0.397,1,0,0.423,0,3.0,1,0.643,3.0
1,1,0.59,0,1,0.083,2,0.0,0,0.664,2.0
0,1,0.936,1,2,0.076,0,0.0,0,0.668,0.0
0,1,0.628,1,0,0.432,0,0.0,1,0.736,0.0
0,1,0.385,1,1,0.214,0,7.0,0,0.482,7.0
1,1,0.744,0,1,0.104,8,7.0,0,0.496,15.0
1,1,0.667,1,0,0.654,60,52.0,1,0.607,112.0
1,1,0.295,1,0,0.194,3,9.0,1,0.511,12.0
1,0,0.385,1,1,0.016,0,0.0,0,0.732,0.0
1,1,0.026,0,1,0.18,28,14.0,0,0.436,42.0
1,1,0.372,1,1,0.015,0,0.0,1,0.607,0.0
0,0,0.179,1,1,0.017,0,0.0,0,0.45,0.0
1,0,0.282,1,1,0.063,0,0.0,0,0.404,0.0
0,1,0.026,1,0,0.091,13,2.0,0,0.596,15.0
1,1,0.718,1,0,0.058,1,0.0,0,0.629,1.0
1,1,0.41,1,0,0.076,6,0.0,1,0.836,6.0
0,1,0.372,1,0,0.576,20,8.0,1,0.718,28.0
1,1,0.462,1,0,0.504,0,0.0,1,0.575,0.0
0,1,0.923,1,0,0.786,0,0.0,0,0.454,0.0
0,1,0.692,0,0,0.264,9,17.0,0,0.575,26.0
0,1,0.615,1,0,0.748,0,0.0,1,0.789,0.0
1,1,0.577,1,1,0.034,0,0.0,1,0.761,0.0
0,1,0.064,0,2,0.085,0,4.0,0,0.561,4.0
0,1,0.385,1,2,0.016,13,13.0,0,0.568,26.0
0,0,0.205,1,0,0.442,1,1.0,1,0.682,2.0
0,1,0.423,1,0,0.142,0,25.0,1,0.832,25.0
0,1,0.205,0,1,0.213,0,0.0,0,0.7,0.0
0,0,0.179,1,1,0.09,9,14.0,0,0.425,23.0
1,1,0.154,1,0,0.535,0,13.0,1,0.775,13.0
1,0,0.436,1,1,0.123,9,1.0,0,0.457,10.0
1,1,0.487,0,1,1.0,2,0.0,0,0.411,2.0
0,1,0.436,1,0,0.062,2,0.0,1,0.714,2.0
0,1,0.077,0,1,0.201,35,29.0,0,0.729,64.0
0,1,0.538,1,0,0.362,0,0.0,1,0.839,0.0
1,1,0.038,0,0,0.522,30,0.0,0,0.457,30.0
1,1,0.244,1,2,0.096,93,87.0,0,0.257,180.0
1,1,0.513,1,2,0.145,50,34.0,0,0.536,84.0
0,1,0.462,1,0,0.253,85,69.0,0,0.375,154.0
0,1,0.359,0,1,0.189,0,0.0,0,0.621,0.0
0,1,0.603,1,0,0.571,0,0.0,1,0.646,0.0
0,1,0.359,0,1,0.06,11,60.0,0,0.586,71.0
0,1,0.308,1,0,0.02,0,0.0,1,0.711,0.0
1,1,0.744,0,1,0.115,5,3.0,0,0.425,8.0
1,1,0.615,1,1,0.111,0,0.0,0,0.489,0.0
1,1,0.538,0,1,0.057,0,0.0,0,0.586,0.0
1,0,0.423,1,0,0.046,56,48.0,0,0.4,104.0
0,1,0.41,0,1,0.321,18,21.0,0,0.679,39.0
0,1,0.679,0,1,0.197,431,402.0,1,0.639,833.0
0,1,0.436,1,0,0.425,12,2.0,0,0.504,14.0
1,1,0.244,1,2,0.031,0,0.0,0,0.611,0.0
1,1,0.603,1,0,0.154,0,0.0,1,0.789,0.0
0,1,0.577,1,0,0.326,0,0.0,1,0.65,0.0
0,1,0.026,0,1,0.18,0,0.0,0,0.479,0.0
1,1,0.256,0,1,0.306,0,0.0,0,0.629,0.0
1,1,0.474,1,2,0.03,23,20.0,0,0.389,43.0
0,1,0.308,1,0,0.723,12,1.0,0,0.429,13.0
1,1,0.359,1,0,0.258,0,61.0,1,0.893,61.0
0,1,0.141,0,1,0.091,0,7.0,0,0.611,7.0
0,1,0.538,1,0,0.46,16,9.0,0,0.654,25.0
0,1,0.423,1,0,0.727,0,0.0,1,0.35,0.0
0,1,0.051,0,1,0.034,134,136.0,0,0.554,270.0
0,1,0.615,1,0,0.119,3,12.0,1,0.639,15.0
1,1,0.667,1,1,0.314,0,0.0,1,0.657,0.0
0,1,0.205,0,1,0.559,0,0.0,0,0.407,0.0
0,1,0.513,1,0,0.62,0,0.0,1,0.693,0.0
1,1,0.231,1,0,0.352,104,108.0,0,0.514,212.0
1,1,0.526,1,0,0.089,0,0.0,1,0.536,0.0
1,1,0.256,0,1,0.162,0,0.0,1,0.575,0.0
0,1,0.359,1,0,0.607,10,2.0,1,0.65,12.0
1,0,0.41,1,0,0.089,1,0.0,0,0.661,1.0
1,1,0.615,0,1,0.215,0,0.0,0,0.518,0.0
0,1,0.308,1,0,0.673,0,0.0,1,0.611,0.0
0,1,0.551,1,0,0.784,0,0.0,1,0.568,0.0
1,1,0.423,1,1,0.198,60,87.0,1,0.639,147.0
0,1,0.256,0,2,0.055,14,17.0,0,0.521,31.0
1,1,0.423,1,1,0.134,0,0.0,1,0.621,0.0
1,0,0.205,1,0,0.076,22,27.0,1,0.8,49.0
0,1,0.654,1,0,0.095,14,10.0,1,0.668,24.0
1,1,0.577,1,0,0.36,5,0.0,1,0.707,5.0
0,1,0.59,0,1,0.022,8,4.0,0,0.561,12.0
1,1,0.295,1,0,0.264,0,0.0,1,0.65,0.0
0,1,0.333,1,0,0.076,3,45.0,0,0.614,48.0
1,1,0.321,1,0,0.376,0,0.0,1,0.796,0.0
1,1,0.282,1,0,0.116,12,0.0,1,0.65,12.0
0,1,0.115,1,0,0.596,0,0.0,0,0.621,0.0
1,1,0.346,1,0,0.523,91,84.0,0,0.589,175.0
0,0,0.179,1,1,0.12,94,79.0,1,0.786,173.0
0,1,0.231,1,0,0.364,0,0.0,1,0.786,0.0
1,0,0.244,1,0,0.133,0,0.0,1,0.65,0.0
0,1,0.449,1,0,0.387,0,0.0,1,0.646,0.0
0,1,0.782,1,1,0.202,37,24.0,0,0.521,61.0
0,1,0.5,1,1,0.232,0,30.0,0,0.461,30.0
1,1,0.667,1,0,0.559,20,15.0,1,0.786,35.0
1,1,0.141,0,2,0.054,28,23.0,0,0.679,51.0
0,0,0.41,1,0,0.114,0,0.0,0,0.561,0.0
1,1,0.423,1,0,0.501,0,33.0,1,0.768,33.0
0,1,0.538,1,0,0.386,46,51.0,1,0.664,97.0
0,0,0.192,1,1,0.185,36,37.0,0,0.436,73.0
0,0,0.256,1,0,0.129,0,0.0,0,0.586,0.0
1,0,0.231,1,0,0.095,0,0.0,1,0.646,0.0
0,1,0.756,0,1,0.031,0,0.0,0,0.65,0.0
0,1,0.295,1,0,0.64,7,3.0,1,0.654,10.0
1,1,0.308,1,0,0.147,0,0.0,0,0.329,0.0
0,0,0.205,1,0,0.204,18,46.0,1,0.9,64.0
1,0,0.513,1,1,0.037,63,66.0,0,0.582,129.0
0,1,0.231,1,0,0.111,17,9.0,0,0.396,26.0
1,0,0.179,1,1,0.08,10,2.0,0,0.546,12.0
1,1,0.449,1,1,0.513,0,0.0,1,0.632,0.0
0,1,0.192,0,1,0.114,0,0.0,0,0.629,0.0
1,1,0.564,1,0,0.062,138,136.0,1,0.789,274.0
1,0,0.192,1,0,0.084,7,1.0,1,0.607,8.0
0,1,0.551,0,1,0.079,23,27.0,0,0.575,50.0
1,1,0.436,1,0,0.095,0,0.0,1,0.743,0.0
1,1,0.09,1,0,0.584,2,0.0,1,0.95,2.0
0,1,0.397,1,0,0.084,10,16.0,0,0.564,26.0
0,1,0.397,1,0,0.041,0,0.0,1,0.846,0.0
1,1,0.474,1,1,0.177,0,7.0,1,0.661,7.0
1,1,0.526,1,0,0.114,0,3.0,1,0.743,3.0
0,0,0.205,1,1,0.046,1,0.0,0,0.7,1.0
1,0,0.218,1,1,0.099,97,95.0,0,0.561,192.0
1,1,0.128,0,1,0.105,27,33.0,0,0.789,60.0
0,1,0.09,0,1,0.251,0,0.0,0,0.654,0.0
1,1,0.756,0,1,0.074,0,0.0,0,0.421,0.0
1,1,0.231,1,0,0.091,0,10.0,0,0.55,10.0
0,1,0.397,1,0,0.115,0,0.0,1,0.632,0.0
1,1,0.538,1,0,0.068,7,5.0,1,0.654,12.0
1,1,0.769,0,2,0.213,0,0.0,0,0.536,0.0
0,1,0.526,1,0,0.357,0,0.0,0,0.571,0.0
1,1,0.359,0,1,0.009,0,0.0,0,0.461,0.0
0,1,0.615,1,0,0.672,0,9.0,0,0.632,9.0
1,1,0.077,0,1,0.163,18,12.0,0,0.568,30.0
0,0,0.218,1,0,0.042,0,0.0,1,0.664,0.0
0,1,0.449,1,0,0.394,3,0.0,1,0.532,3.0
1,1,0.526,0,1,0.095,0,0.0,0,0.661,0.0
0,1,0.333,0,1,0.271,3,0.0,0,0.554,3.0
1,0,0.231,1,0,0.283,0,0.0,1,0.75,0.0
1,1,0.179,0,1,0.072,0,0.0,0,0.532,0.0
1,1,0.385,0,1,0.133,0,0.0,0,0.543,0.0
0,1,0.397,0,1,0.193,0,0.0,0,0.45,0.0
0,1,0.256,0,1,0.046,0,0.0,1,0.589,0.0
0,1,0.59,1,1,0.023,0,13.0,0,0.675,13.0
1,1,0.167,0,1,0.276,0,0.0,0,0.571,0.0
0,1,0.346,1,1,0.169,0,0.0,1,0.257,0.0
1,1,0.564,1,1,0.065,0,0.0,1,0.729,0.0
0,0,0.231,1,0,0.05,0,0.0,0,0.536,0.0
0,1,0.282,1,0,0.493,0,0.0,1,0.571,0.0
0,1,0.564,1,0,0.104,0,0.0,1,0.871,0.0
1,1,0.654,1,0,0.143,1,9.0,1,0.775,10.0
1,1,0.846,1,0,0.511,0,0.0,1,0.832,0.0
0,1,0.013,0,1,0.032,66,64.0,0,0.457,130.0
1,0,0.474,1,0,0.14,0,0.0,0,0.557,0.0
0,1,0.526,1,0,0.782,0,0.0,1,0.414,0.0
1,1,0.051,0,1,0.061,0,0.0,0,0.611,0.0
1,1,0.641,1,1,0.023,0,0.0,0,0.461,0.0
1,0,0.333,1,0,0.121,0,1.0,0,0.629,1.0
1,1,0.346,1,1,0.104,0,3.0,1,0.757,3.0
1,1,0.333,1,1,0.124,25,40.0,1,0.579,65.0
0,0,0.026,0,1,0.124,2,0.0,0,0.646,2.0
0,1,0.487,1,0,0.59,0,2.0,1,0.757,2.0
0,1,0.474,1,0,0.756,0,0.0,1,0.879,0.0
0,1,0.474,1,1,0.067,0,14.0,1,0.639,14.0
1,1,0.513,0,1,0.104,5,0.0,0,0.589,5.0
1,1,0.718,1,0,0.65,0,0.0,0,0.496,0.0
1,1,0.282,1,0,0.775,46,63.0,1,0.668,109.0
1,1,0.231,1,0,0.173,30,52.0,1,0.818,82.0
1,1,0.705,0,1,0.055,0,9.0,0,0.436,9.0
0,1,0.269,1,0,0.472,0,0.0,1,0.636,0.0
1,0,0.282,1,1,0.17,0,0.0,0,0.696,0.0
0,1,0.372,0,2,0.102,19,13.0,0,0.804,32.0
0,1,0.397,1,1,0.429,18,28.0,1,0.636,46.0
0,1,0.654,0,1,0.119,0,0.0,0,0.571,0.0
0,1,0.244,1,0,0.62,17,13.0,1,0.539,30.0
1,1,0.5,1,0,0.669,18,11.0,0,0.707,29.0
1,1,0.41,1,0,0.691,0,0.0,0,0.618,0.0
1,1,0.692,1,0,0.422,0,0.0,1,0.675,0.0
1,0,0.295,1,1,0.193,0,0.0,0,0.632,0.0
1,1,0.513,1,0,0.714,0,0.0,0,0.464,0.0
1,1,0.744,0,1,0.066,0,0.0,0,0.471,0.0
0,1,0.372,0,1,0.058,0,0.0,0,0.446,0.0
1,1,0.397,1,0,0.737,0,0.0,1,0.646,0.0
1,0,0.487,1,1,0.017,0,27.0,0,0.357,27.0
1,1,0.487,1,0,0.711,1,0.0,1,0.654,1.0
1,1,0.231,1,0,0.055,0,0.0,0,0.532,0.0
1,1,0.192,1,0,0.649,0,0.0,1,0.868,0.0
0,1,0.436,0,0,0.297,0,2.0,1,0.632,2.0
0,0,0.09,1,1,0.193,0,0.0,0,0.8,0.0
0,1,0.577,1,0,0.263,7,8.0,1,0.618,15.0
0,1,0.333,0,1,0.221,0,0.0,0,0.704,0.0
0,1,0.513,0,1,0.081,0,0.0,0,0.793,0.0
1,1,0.41,0,1,0.032,54,48.0,0,0.679,102.0
0,1,0.282,1,0,0.112,0,0.0,0,0.507,0.0
1,0,0.205,1,1,0.249,0,0.0,0,0.589,0.0
1,1,0.244,1,0,0.301,30,23.0,0,0.657,53.0
0,1,0.513,0,1,0.142,0,0.0,0,0.5,0.0
0,1,0.0,0,1,0.06,0,0.0,0,0.639,0.0
1,1,0.41,1,0,0.523,4,48.0,1,0.779,52.0
0,1,0.5,1,1,0.101,98,90.0,0,0.55,188.0
0,1,0.628,1,0,0.328,11,3.0,1,0.771,14.0
1,1,0.654,1,1,0.063,24,18.0,1,0.807,42.0
1,1,0.038,0,1,0.276,0,0.0,1,0.468,0.0
1,1,0.667,0,1,0.352,23,3.0,0,0.443,26.0
1,1,0.526,1,0,0.133,0,7.0,0,0.532,7.0
0,1,0.551,1,0,0.302,0,22.0,1,0.654,22.0
1,1,0.346,1,0,0.768,0,0.0,0,0.479,0.0
1,1,0.744,0,1,0.315,0,4.0,0,0.529,4.0
1,1,0.295,1,1,0.047,6,0.0,0,0.639,6.0
1,0,0.231,1,0,0.044,46,54.0,0,0.796,100.0
1,0,0.256,1,0,0.012,3,21.0,1,0.711,24.0
1,0,0.705,1,0,0.18,0,0.0,0,0.421,0.0
1,1,0.013,0,1,0.124,0,0.0,0,0.457,0.0
0,0,0.449,1,1,0.08,0,0.0,0,0.35,0.0
1,1,0.192,1,2,0.123,9,0.0,0,0.489,9.0
0,1,0.474,0,1,0.312,11,4.0,0,0.718,15.0
1,1,0.141,0,1,0.115,59,59.0,0,0.789,118.0
0,1,0.654,0,1,0.098,181,185.0,0,0.532,366.0
1,1,0.679,1,1,0.479,0,0.0,0,0.418,0.0
1,1,0.936,1,0,0.64,0,0.0,1,0.539,0.0
0,1,0.333,1,2,0.084,0,0.0,1,0.629,0.0
0,1,0.551,1,0,0.427,6,0.0,0,0.321,6.0
1,0,0.218,1,1,0.091,0,0.0,0,0.614,0.0
0,1,0.5,1,0,0.587,4,2.0,1,0.768,6.0
1,1,0.538,0,1,0.119,0,0.0,0,0.632,0.0
0,1,0.564,1,0,0.014,0,2.0,1,0.714,2.0
0,1,0.474,1,0,0.19,0,0.0,1,0.825,0.0
0,1,0.205,0,1,0.059,0,0.0,0,0.614,0.0
1,1,0.09,0,2,0.219,50,26.0,0,0.736,76.0
1,1,0.449,1,2,0.113,3,0.0,1,0.514,3.0
1,1,0.397,1,2,0.044,0,8.0,0,0.461,8.0
1,1,0.115,0,1,0.393,301,304.0,0,0.571,605.0
1,1,0.308,0,1,0.014,0,0.0,1,0.836,0.0
1,1,0.167,0,1,0.101,0,0.0,0,0.657,0.0
1,1,0.103,0,1,0.033,5,2.0,0,0.661,7.0
1,1,0.256,1,2,0.12,83,69.0,1,0.246,152.0
0,1,0.064,0,1,0.014,0,0.0,1,0.832,0.0
1,1,1.0,1,0,0.059,0,0.0,1,0.664,0.0
0,1,0.064,0,2,0.079,0,0.0,0,0.629,0.0
0,1,0.218,1,0,0.048,0,0.0,0,0.636,0.0
1,1,0.436,1,0,0.145,66,56.0,1,0.746,122.0
1,0,0.231,1,0,0.022,0,0.0,0,0.468,0.0
1,1,0.564,1,0,0.743,16,0.0,1,0.804,16.0
0,1,0.154,0,1,0.1,0,0.0,0,0.582,0.0
1,1,0.423,1,0,0.124,0,0.0,1,0.775,0.0
1,1,0.679,1,0,0.154,0,0.0,1,0.629,0.0
1,1,0.359,1,1,0.164,10,1.0,1,0.593,11.0
0,1,0.295,0,1,0.039,3,4.0,1,0.393,7.0
0,1,0.128,0,1,0.08,11,6.0,0,0.629,17.0
1,1,0.462,1,1,0.177,0,0.0,1,0.721,0.0
1,1,0.513,1,2,0.274,0,0.0,0,0.55,0.0
1,0,0.167,1,1,0.147,9,0.0,0,0.593,9.0
0,1,0.256,0,1,0.161,0,0.0,0,0.621,0.0
1,0,0.103,1,1,0.568,4,0.0,1,0.814,4.0
1,1,0.436,1,0,0.645,0,0.0,1,0.864,0.0
0,1,0.397,1,0,0.331,3,0.0,1,0.764,3.0
1,1,0.577,1,2,0.076,40,42.0,0,0.514,82.0
0,1,0.333,0,1,0.316,0,2.0,0,0.532,2.0
0,1,0.244,0,1,0.084,1,0.0,0,0.514,1.0
1,1,0.615,1,0,0.742,1,15.0,1,0.739,16.0
1,1,0.346,1,0,0.527,0,0.0,1,0.782,0.0
1,1,0.0,0,0,0.064,0,0.0,0,0.582,0.0
1,1,0.795,0,1,0.047,0,0.0,0,0.486,0.0
1,0,0.077,1,1,0.121,0,0.0,1,0.754,0.0
0,1,0.41,1,0,0.585,50,58.0,1,0.586,108.0
0,1,0.487,1,0,0.558,72,89.0,1,0.771,161.0
1,1,0.577,0,1,0.128,7,25.0,0,0.618,32.0
1,1,0.654,1,0,0.477,0,0.0,0,0.561,0.0
0,1,0.603,1,0,0.077,0,16.0,1,0.896,16.0
0,0,0.551,1,1,0.114,0,0.0,0,0.411,0.0
1,1,0.474,0,1,0.128,3,33.0,0,0.5,36.0
0,1,0.346,1,0,0.329,0,0.0,1,0.661,0.0
1,1,0.449,0,1,0.072,0,1.0,0,0.582,1.0
0,1,0.641,0,1,0.144,0,0.0,0,0.646,0.0
0,1,0.474,1,0,0.771,74,65.0,1,0.621,139.0
0,0,0.359,1,1,0.076,0,27.0,0,0.611,27.0
1,0,0.41,1,0,0.052,0,0.0,0,0.607,0.0
1,1,0.41,1,0,0.029,19,24.0,0,0.443,43.0
0,1,0.385,1,1,0.217,4,1.0,1,0.814,5.0
0,1,0.359,1,0,0.746,26,11.0,1,0.618,37.0
1,1,0.538,1,0,0.571,0,0.0,1,0.6,0.0
1,1,0.372,1,0,0.732,0,0.0,0,0.386,0.0
0,1,0.436,1,0,0.377,11,14.0,1,0.793,25.0
1,1,0.385,1,1,0.025,0,0.0,1,0.657,0.0
1,1,0.795,0,2,0.516,0,0.0,0,0.689,0.0
1,1,0.705,1,0,0.142,0,0.0,0,0.425,0.0
0,1,0.718,0,1,0.213,0,0.0,0,0.632,0.0
0,1,0.205,0,1,0.034,1,0.0,0,0.379,1.0
0,1,0.128,0,1,0.042,0,0.0,0,0.6,0.0
1,0,0.026,1,1,0.096,0,0.0,1,0.75,0.0
1,0,0.231,1,0,0.283,0,0.0,0,0.818,0.0
1,0,0.205,1,1,0.119,0,0.0,1,0.671,0.0
1,1,0.179,0,1,0.076,71,83.0,0,0.493,154.0
0,1,0.487,1,0,0.075,0,0.0,1,0.868,0.0
0,0,0.372,1,1,0.026,0,17.0,0,0.511,17.0
0,1,0.577,1,0,0.472,0,0.0,1,0.786,0.0
0,1,0.41,1,0,0.779,0,0.0,1,0.818,0.0
0,1,0.385,1,0,0.279,0,0.0,1,0.911,0.0
0,1,0.308,0,0,0.158,0,0.0,0,0.625,0.0
1,1,0.449,1,1,0.169,0,0.0,1,0.668,0.0
0,0,0.372,1,1,0.282,5,19.0,0,0.561,24.0
0,1,0.385,1,0,0.464,53,62.0,0,0.379,115.0
1,0,0.231,1,0,0.05,0,0.0,1,0.707,0.0
1,1,0.551,1,0,0.598,8,15.0,1,0.75,23.0
0,1,0.641,0,1,0.116,0,0.0,0,0.661,0.0
0,1,0.218,0,1,0.062,0,0.0,0,0.907,0.0
0,1,0.564,0,0,0.238,0,0.0,0,0.518,0.0
0,0,0.282,1,1,0.007,0,0.0,0,0.561,0.0
0,1,0.397,1,1,0.071,40,36.0,1,0.882,76.0
1,1,0.615,1,0,0.352,0,0.0,1,0.804,0.0
1,1,0.026,0,1,0.098,0,12.0,0,0.561,12.0
1,1,0.551,1,0,0.022,0,0.0,1,0.721,0.0
0,1,0.692,0,1,0.022,33,25.0,0,0.657,58.0
1,1,0.346,1,0,0.448,5,4.0,1,0.779,9.0
0,0,0.192,1,1,0.165,124,126.0,0,0.614,250.0
0,1,0.333,0,2,0.085,0,0.0,1,0.8,0.0
1,1,0.449,1,0,0.173,28,28.0,1,0.793,56.0
