Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Satisfaction Score
0,1,2,0,1,0.122778675282714,2,5,2,1,5,2,5,5,5,3,1,2,4,5,0.0177304964539007,0.0044843049327354,0,3.357142857142857
0,1,3,0,1,0.2431340872374798,3,1,3,2,1,3,1,1,2,1,1,3,1,1,0.000886524822695,0.0,0,1.7142857142857142
0,1,2,1,0,0.4398222940226171,1,1,1,1,3,4,4,4,4,5,4,4,4,4,0.0035460992907801,0.0197309417040358,1,3.142857142857143
1,1,3,0,1,0.0617932148626817,1,5,1,4,3,4,4,2,2,1,2,4,2,4,0.0239361702127659,0.0376681614349775,0,2.7857142857142856
0,1,2,0,1,0.0551292407108239,2,4,2,4,1,2,1,1,5,3,5,4,5,1,0.0,0.0,0,2.857142857142857
0,1,0,0,1,0.3465266558966074,5,1,5,2,2,5,2,2,2,5,1,3,1,2,0.0,0.0,1,2.7142857142857144
0,1,2,0,2,0.1173263327948303,3,3,3,1,4,3,4,4,4,4,5,5,3,4,0.0,0.0,0,3.571428571428572
1,0,2,1,0,0.2287964458804523,4,4,4,5,3,4,3,3,3,2,5,5,5,3,0.0088652482269503,0.0,0,3.7857142857142856
1,1,2,0,1,0.1869951534733441,3,4,3,3,4,4,5,5,5,3,5,3,5,3,0.0,0.0116591928251121,0,3.928571428571429
0,1,1,0,1,0.0420032310177706,2,5,2,3,5,2,5,5,5,3,4,4,4,5,0.027482269503546,0.0242152466367713,0,3.857142857142857
0,1,2,0,2,0.0617932148626817,1,4,1,3,3,1,3,3,3,5,4,3,4,3,0.0230496453900709,0.0044843049327354,0,2.9285714285714284
1,1,2,1,0,0.0581583198707593,0,0,0,4,2,4,5,1,1,1,1,3,1,5,0.0,0.0,1,2.0
0,0,1,1,1,0.133481421647819,5,5,5,2,3,5,4,3,3,5,5,3,4,3,0.0,0.0,1,3.928571428571429
0,1,2,1,1,0.0411954765751211,4,3,3,3,4,4,4,4,3,2,3,3,4,4,0.0,0.0,0,3.4285714285714284
1,1,2,1,0,0.6076332794830372,5,5,5,5,3,4,4,3,3,3,3,4,3,5,0.0150709219858156,0.0080717488789237,1,3.928571428571429
0,1,0,1,0,0.390751211631664,4,3,3,3,4,3,4,4,3,3,3,3,3,4,0.051418439716312,0.0582959641255605,0,3.357142857142857
1,1,1,0,1,0.0589660743134087,1,2,0,2,2,0,2,2,1,3,3,2,3,2,0.0673758865248227,0.0627802690582959,0,1.7857142857142858
1,1,1,1,2,0.0961227786752827,1,1,1,1,1,1,2,1,1,2,4,1,3,1,0.0824468085106382,0.0780269058295964,0,1.5
0,1,1,1,0,0.7534329563812602,3,3,3,3,2,5,4,4,4,4,4,3,4,5,0.0,0.0017937219730941,1,3.642857142857143
1,1,1,0,1,0.1161147011308562,1,5,1,4,5,1,5,5,3,5,5,3,4,5,0.0,0.0403587443946188,0,3.7142857142857135
0,1,3,0,1,0.1288368336025848,2,4,2,1,1,2,1,1,3,5,5,3,4,1,0.0,0.0,0,2.5
0,1,3,1,1,0.122778675282714,5,2,3,2,5,5,5,5,1,5,1,4,5,5,0.0062056737588652,0.0044843049327354,1,3.7857142857142856
1,1,1,0,2,0.2689822294022617,3,4,3,3,4,3,4,4,5,2,4,3,4,4,0.0168439716312056,0.0,0,3.571428571428572
1,1,1,1,0,0.4214458804523425,1,3,3,3,1,2,1,1,4,2,4,1,3,1,0.0,0.0457399103139013,0,2.142857142857143
0,1,1,1,0,0.0961227786752827,5,5,5,5,3,3,3,3,4,4,4,4,5,3,0.0301418439716312,0.0376681614349775,1,4.0
0,1,1,1,0,0.4002423263327948,2,5,5,5,2,2,2,2,3,4,4,2,3,2,0.000886524822695,0.0,0,3.071428571428572
1,1,2,1,0,0.4000403877221324,4,4,4,4,2,4,4,5,5,5,5,3,5,5,0.026595744680851,0.0394618834080717,1,4.214285714285714
1,1,2,0,1,0.0607835218093699,4,5,4,2,2,4,5,5,5,4,5,4,5,5,0.0,0.0,1,4.214285714285714
1,1,0,1,2,0.1710420032310178,0,5,0,4,4,0,4,4,1,2,3,1,2,4,0.0177304964539007,0.0179372197309417,1,2.4285714285714284
1,1,1,1,2,0.1746768982229402,2,1,1,1,2,2,2,2,2,5,4,3,3,2,0.0070921985815602,0.0089686098654708,0,2.2857142857142856
0,1,1,1,0,0.6288368336025849,1,3,3,3,1,1,1,1,2,1,4,4,4,1,0.0,0.0,0,2.142857142857143
0,1,2,1,0,0.0254442649434571,4,4,3,4,2,5,1,5,5,5,3,1,5,3,0.0,0.0,1,3.571428571428572
0,1,2,0,1,0.1637722132471728,4,3,4,4,4,4,4,4,1,3,4,3,5,4,0.0,0.000896860986547,0,3.642857142857143
0,1,2,0,0,0.1672051696284329,1,4,1,3,4,5,4,3,3,1,2,3,3,3,0.0,0.0053811659192825,0,2.857142857142857
0,1,1,1,1,0.1031906300484652,5,5,5,5,5,5,5,5,1,2,3,2,5,5,0.0150709219858156,0.0125560538116591,1,4.142857142857143
0,1,2,0,1,0.188610662358643,3,5,3,4,1,3,1,1,5,4,4,5,4,1,0.027482269503546,0.0286995515695067,0,3.142857142857143
0,1,1,1,0,0.7067851373182553,2,4,4,4,2,2,2,2,1,1,3,3,3,2,0.0390070921985815,0.0269058295964125,0,2.5
0,1,3,0,1,0.1504442649434572,2,4,2,1,3,2,3,3,4,2,5,4,4,3,0.00177304964539,0.0,0,3.0
1,1,1,0,1,0.1304523424878837,4,2,4,4,5,4,5,5,1,3,4,4,3,5,0.0,0.0,0,3.7857142857142856
0,1,3,0,0,0.0787560581583198,2,2,2,3,2,2,3,3,3,2,5,2,3,1,0.0,0.0017937219730941,0,2.5
1,0,1,1,1,0.2405088852988691,3,3,3,2,1,3,1,1,3,2,3,2,3,1,0.000886524822695,0.0,0,2.2142857142857144
0,1,1,1,1,0.1147011308562197,1,4,4,4,1,1,1,1,3,3,3,2,2,1,0.0,0.0,0,2.2142857142857144
0,1,2,1,0,0.1900242326332795,4,4,4,4,5,4,5,5,5,5,5,1,5,3,0.0,0.0,1,4.214285714285714
1,1,1,1,0,0.2354604200323101,5,1,1,1,5,4,5,5,2,5,4,2,3,5,0.0,0.0,0,3.4285714285714284
1,1,2,1,0,0.5246365105008078,0,5,0,2,3,5,4,4,4,4,4,4,4,4,0.0,0.0,1,3.357142857142857
0,1,2,1,1,0.0662358642972536,1,4,2,4,1,1,1,1,1,2,2,2,3,1,0.0,0.0,0,1.8571428571428568
1,0,1,1,0,0.0389741518578352,2,2,2,1,5,2,1,5,4,1,4,4,1,5,0.0221631205673758,0.0242152466367713,1,2.7857142857142856
1,1,2,0,1,0.351373182552504,3,4,3,3,2,4,3,4,4,3,4,4,4,1,0.0079787234042553,0.0,0,3.2857142857142856
1,1,3,1,0,0.4509289176090468,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0.0,0.0,0,3.642857142857143
1,1,1,0,1,0.3422859450726979,4,1,4,3,2,4,2,2,3,4,4,2,3,2,0.0,0.0,0,2.857142857142857
0,1,2,1,1,0.0936995153473344,4,3,3,3,4,4,4,4,1,3,2,4,5,4,0.0088652482269503,0.0,1,3.4285714285714284
0,0,1,1,1,0.1393376413570274,4,4,4,4,3,4,3,3,1,5,5,4,3,3,0.0150709219858156,0.0143497757847533,0,3.571428571428572
1,1,2,0,1,0.0626009693053311,4,4,4,3,3,4,4,5,5,4,5,4,5,4,0.027482269503546,0.02152466367713,0,4.142857142857143
1,1,3,1,1,0.0260500807754442,5,3,3,3,4,5,1,5,5,5,5,2,5,4,0.0,0.0044843049327354,1,3.928571428571429
0,1,2,1,0,0.6415589660743135,4,4,4,4,5,5,5,4,4,4,4,3,4,4,0.0283687943262411,0.0286995515695067,1,4.142857142857143
0,1,2,0,1,0.0266558966074313,3,4,3,4,2,3,2,2,3,2,5,4,4,2,0.0,0.0,0,3.071428571428572
0,1,1,0,1,0.2110258481421648,3,4,3,2,3,3,1,3,5,3,5,4,5,3,0.0132978723404255,0.0161434977578475,0,3.357142857142857
1,1,2,1,0,0.2841276252019386,5,5,5,5,2,4,5,5,5,5,5,3,5,5,0.0718085106382978,0.0,1,4.571428571428571
1,1,2,0,1,0.2974555735056542,3,3,3,3,5,4,3,1,1,3,1,2,1,2,0.0248226950354609,0.0224215246636771,0,2.5
0,1,2,1,2,0.0551292407108239,2,5,5,5,3,2,3,3,2,4,3,4,4,3,0.1125886524822695,0.1067264573991031,0,3.4285714285714284
1,0,1,1,1,0.2435379644588045,5,5,5,1,1,5,1,1,4,5,5,4,5,1,0.0,0.0,1,3.4285714285714284
1,1,2,1,1,0.6930533117932149,4,2,2,2,4,4,4,3,3,4,3,4,1,4,0.0212765957446808,0.0475336322869955,0,3.142857142857143
0,1,1,1,0,0.1039983844911147,4,4,4,4,4,4,4,4,1,5,3,3,4,4,0.0,0.0,0,3.7142857142857135
1,1,1,0,1,0.0420032310177706,4,5,4,5,5,4,5,5,3,4,5,5,5,5,0.0469858156028368,0.0385650224215246,0,4.571428571428571
1,1,2,1,1,0.0345315024232633,4,4,4,4,2,2,2,4,4,4,4,1,4,1,0.0,0.0,1,3.142857142857143
0,1,2,1,0,0.4941437802907916,5,5,3,5,4,4,2,4,4,4,4,3,4,3,0.0106382978723404,0.0044843049327354,1,3.857142857142857
1,1,3,1,0,0.706583198707593,2,2,2,2,1,2,1,4,4,4,4,3,4,2,0.0593971631205673,0.0762331838565022,1,2.642857142857143
1,1,2,1,1,0.1843699515347334,3,5,5,5,3,3,3,2,3,3,3,3,2,3,0.1409574468085106,0.1443946188340807,0,3.2857142857142856
0,1,0,1,0,0.4416397415185784,4,4,4,4,5,4,5,5,3,4,3,3,5,5,0.0,0.0,1,4.142857142857143
0,1,1,0,1,0.2247576736672052,3,5,3,3,4,3,4,4,2,5,5,4,3,4,0.0,0.0,0,3.7142857142857135
0,1,1,1,0,0.0508885298869143,2,1,1,1,5,4,3,2,2,2,2,1,2,2,0.0,0.0053811659192825,0,2.142857142857143
0,1,1,0,2,0.4745557350565428,3,4,3,4,1,3,1,1,3,3,3,4,5,1,0.0044326241134751,0.0,0,2.7857142857142856
1,1,3,1,1,0.0890549273021001,5,5,5,5,2,1,4,5,5,5,5,1,5,4,0.0425531914893617,0.0260089686098654,1,4.071428571428571
1,1,2,0,1,0.1556946688206785,3,5,3,3,5,4,5,4,4,3,4,3,4,3,0.0478723404255319,0.1031390134529148,0,3.7857142857142856
0,1,1,1,1,0.0458400646203554,5,2,2,2,5,4,5,5,4,1,3,2,4,5,0.0,0.0,0,3.5
1,1,1,1,0,0.7140549273021002,4,5,5,5,5,3,2,4,4,4,4,3,4,3,0.0,0.0,0,3.928571428571429
0,1,0,0,1,0.0290791599353796,3,5,3,2,3,3,3,3,4,3,4,5,4,3,0.0106382978723404,0.0044843049327354,0,3.4285714285714284
0,1,2,0,1,0.1468093699515347,2,4,2,4,3,2,3,3,3,3,3,4,3,3,0.0,0.0,0,3.0
0,1,1,1,1,0.0325121163166397,2,4,4,4,2,2,2,2,2,2,4,2,4,2,0.0735815602836879,0.0672645739910313,0,2.7142857142857144
1,1,1,0,1,0.4935379644588045,1,0,1,3,4,1,4,4,2,5,4,4,4,4,0.0,0.0,0,2.9285714285714284
0,1,3,0,1,0.1288368336025848,4,4,4,2,2,4,2,2,4,3,5,5,4,2,0.00177304964539,0.0044843049327354,1,3.357142857142857
1,0,1,1,1,0.1098546042003231,2,0,2,5,4,2,4,4,1,2,4,2,1,4,0.0,0.0,0,2.642857142857143
0,1,2,1,0,0.5327140549273022,2,2,2,2,4,5,4,3,3,3,3,3,3,4,0.0,0.0,1,3.071428571428572
0,1,1,0,1,0.0341276252019386,2,1,2,3,2,2,2,2,3,1,3,3,3,2,0.0,0.0,0,2.2142857142857144
1,1,2,1,0,0.0680533117932148,1,1,1,1,5,5,5,4,4,4,4,5,4,5,0.0,0.0,1,3.5
1,1,1,1,0,0.4596122778675283,3,3,3,3,5,5,5,5,3,5,4,5,4,5,0.0664893617021276,0.0520179372197309,1,4.142857142857143
1,0,2,1,1,0.1912358642972536,3,4,4,4,2,4,2,2,2,2,4,3,3,2,0.0,0.0,0,2.9285714285714284
0,1,2,1,0,0.7689822294022618,3,3,3,3,5,5,4,2,2,2,2,5,2,4,0.0,0.0,1,3.2142857142857144
1,1,3,1,1,0.4935379644588045,1,4,2,4,5,4,4,1,1,1,1,1,1,2,0.0,0.0,0,2.2857142857142856
0,1,3,1,0,0.6460016155088854,5,5,5,5,4,5,5,4,4,4,4,3,4,3,0.0,0.0,1,4.285714285714286
1,1,2,1,1,0.1387318255250404,2,2,2,2,2,2,1,2,2,2,2,3,2,1,0.0088652482269503,0.0,0,1.9285714285714288
0,1,2,1,0,0.3037156704361874,4,4,4,4,2,4,5,4,4,4,4,5,4,4,0.0044326241134751,0.0,1,4.0
0,1,2,1,1,0.1191437802907916,4,1,2,2,4,4,4,4,1,4,3,1,3,4,0.0150709219858156,0.0089686098654708,0,2.9285714285714284
0,1,2,0,1,0.1231825525040387,1,5,1,2,2,1,2,2,3,4,4,5,5,2,0.0,0.0,0,2.7857142857142856
1,1,1,1,0,0.0969305331179321,3,1,1,1,3,3,3,3,1,3,3,2,3,3,0.0248226950354609,0.0286995515695067,0,2.357142857142857
1,1,2,1,0,0.3752019386106623,2,2,3,2,3,5,4,5,5,5,5,5,5,3,0.0,0.0,1,3.857142857142857
1,1,2,0,0,0.1102584814216478,2,2,2,3,1,4,4,4,4,2,4,1,4,1,0.0035460992907801,0.0116591928251121,0,2.7142857142857144
0,0,1,1,0,0.1746768982229402,3,3,3,3,2,3,2,2,4,2,5,4,4,2,0.0,0.0026905829596412,0,3.0
1,1,2,0,1,0.3273424878836833,2,5,2,1,3,3,4,3,3,2,3,3,3,5,0.0044326241134751,0.0,0,3.0
1,0,1,1,0,0.1136914378029079,4,3,4,1,3,4,3,3,4,5,4,3,4,3,0.0239361702127659,0.0304932735426008,1,3.4285714285714284
0,1,2,1,1,0.0617932148626817,2,1,1,1,2,2,2,2,3,2,3,4,3,2,0.0,0.0053811659192825,0,2.142857142857143
0,1,1,0,1,0.162156704361874,2,4,2,2,3,2,3,3,4,5,4,4,5,3,0.0336879432624113,0.02152466367713,0,3.2857142857142856
0,1,2,1,0,0.64297253634895,3,3,3,3,2,5,4,4,4,4,4,5,4,5,0.0,0.0,1,3.7857142857142856
0,1,2,1,0,0.7764539579967691,0,0,0,3,2,4,5,3,3,3,3,5,3,4,0.0,0.0,1,2.7142857142857144
0,1,2,1,0,0.4091276252019386,3,3,2,3,3,4,4,2,2,2,2,3,2,4,0.0,0.0,1,2.7857142857142856
1,0,1,1,1,0.2110258481421648,2,2,2,4,5,2,5,5,2,2,3,3,4,5,0.0,0.0,0,3.2857142857142856
0,0,2,1,0,0.1470113085621971,3,3,3,2,2,3,2,2,4,2,5,4,5,2,0.00177304964539,0.000896860986547,0,3.0
0,0,1,1,0,0.1102584814216478,2,2,2,2,3,2,5,3,4,1,3,4,3,3,0.0,0.0,0,2.7857142857142856
1,1,2,1,0,0.4034733441033926,3,3,3,3,4,2,1,5,5,5,5,2,5,5,0.0,0.0,1,3.642857142857143
0,1,2,1,1,0.1318659127625202,5,2,2,2,5,5,5,5,4,1,3,5,3,5,0.0,0.000896860986547,1,3.7142857142857135
1,1,2,1,0,0.7635298869143781,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0.0044326241134751,0.0017937219730941,1,4.071428571428571
1,1,0,0,1,0.3010904684975767,4,2,5,4,4,5,4,4,3,5,4,2,4,4,0.0026595744680851,0.000896860986547,0,3.857142857142857
0,1,1,1,0,0.0561389337641357,4,4,4,4,4,5,5,4,4,4,4,3,4,3,0.0354609929078014,0.0313901345291479,1,4.0
0,1,3,1,2,0.4917205169628433,3,1,1,1,3,3,3,2,1,1,2,3,3,3,0.0,0.0152466367713004,0,2.142857142857143
0,1,2,1,0,0.0575525040387722,3,1,3,3,4,5,5,5,5,5,5,5,5,3,0.0,0.0,1,4.071428571428571
1,1,2,1,0,0.6149030694668821,5,5,5,5,5,5,4,5,5,5,5,4,5,4,0.0,0.0,1,4.785714285714286
0,1,1,1,1,0.1518578352180937,5,4,4,4,5,5,5,5,5,5,3,2,5,5,0.0230496453900709,0.0053811659192825,1,4.428571428571429
0,1,1,1,0,0.1690226171243942,2,3,2,3,2,3,2,2,2,1,3,2,3,2,0.0115248226950354,0.0125560538116591,0,2.2857142857142856
0,0,0,1,1,0.1003634894991922,2,0,2,1,5,2,5,5,3,5,5,4,4,5,0.0,0.0,0,3.4285714285714284
1,1,2,0,0,0.1518578352180937,2,4,2,3,3,5,4,5,5,2,5,5,5,4,0.0,0.0,0,3.857142857142857
1,0,1,1,1,0.2096122778675282,1,0,0,2,3,0,2,3,4,4,5,4,5,3,0.0,0.0080717488789237,0,2.571428571428572
0,1,1,1,1,0.101373182552504,2,5,5,5,2,2,1,2,1,3,4,2,3,2,0.0150709219858156,0.0053811659192825,0,2.7857142857142856
0,1,1,0,1,0.0458400646203554,2,3,2,5,5,2,5,5,3,3,1,2,1,5,0.0088652482269503,0.0035874439461883,0,3.142857142857143
1,1,2,1,0,0.1869951534733441,1,1,1,1,4,4,4,5,5,5,5,5,5,3,0.0088652482269503,0.010762331838565,1,3.5
1,0,2,1,1,0.0502827140549273,3,5,3,4,5,3,5,5,1,2,5,1,4,5,0.0,0.0,0,3.642857142857143
1,0,0,1,1,0.16781098546042,2,2,2,3,4,2,4,4,4,5,3,4,4,4,0.0124113475177304,0.0206278026905829,0,3.357142857142857
1,1,2,1,0,0.4612277867528271,2,2,2,2,5,4,4,4,4,4,4,3,4,5,0.0,0.0,1,3.5
0,1,2,1,0,0.1072294022617124,5,5,5,5,2,5,5,5,5,4,5,3,5,4,0.0,0.0,1,4.5
1,1,0,1,2,0.1252019386106623,0,5,0,3,1,0,1,1,1,5,5,3,5,1,0.0,0.052914798206278,1,2.2142857142857144
1,0,1,1,1,0.2069870759289176,3,3,3,2,3,3,3,3,2,3,5,4,1,3,0.0,0.0197309417040358,0,2.9285714285714284
0,1,2,1,1,0.2431340872374798,1,1,1,1,1,1,1,1,3,2,4,3,3,1,0.0,0.0,0,1.7142857142857142
0,1,0,1,0,0.5803715670436188,4,4,4,4,4,4,4,4,5,4,4,3,4,4,0.0,0.0,1,4.0
0,1,1,1,0,0.5405896607431342,1,1,1,1,1,1,1,1,1,1,4,4,3,1,0.0,0.0161434977578475,0,1.5714285714285714
0,0,0,1,0,0.2150646203554119,0,5,0,4,4,0,4,4,3,5,5,4,4,4,0.0079787234042553,0.0,1,3.2857142857142856
1,1,1,0,1,0.0436187399030694,2,4,2,4,3,2,3,3,4,5,4,4,5,3,0.0044326241134751,0.0466367713004484,0,3.4285714285714284
1,1,1,1,1,0.0961227786752827,3,2,2,2,3,3,3,3,4,3,4,3,3,3,0.0053191489361702,0.0053811659192825,0,2.9285714285714284
0,0,1,1,0,0.1730613893376413,3,1,3,3,5,3,5,5,2,1,3,1,3,5,0.0319148936170212,0.0304932735426008,0,3.071428571428572
1,1,2,1,0,0.2057754442649434,3,3,3,3,4,4,4,4,4,4,4,3,4,5,0.0567375886524822,0.063677130044843,1,3.7142857142857135
0,1,2,1,1,0.0359450726978998,4,5,5,5,4,4,4,4,1,3,5,3,4,4,0.0,0.0,1,3.928571428571429
1,0,1,1,1,0.1526655896607431,2,2,2,2,1,2,1,1,4,2,5,3,5,1,0.0053191489361702,0.0,0,2.357142857142857
0,1,1,0,1,0.372172859450727,5,4,5,4,2,5,2,2,3,3,3,1,3,2,0.0292553191489361,0.0242152466367713,1,3.142857142857143
1,1,2,1,1,0.2514135702746365,2,2,2,2,4,2,3,2,2,2,2,1,2,1,0.0310283687943262,0.0439461883408071,0,2.071428571428572
1,1,2,1,0,0.0573505654281098,5,5,5,5,1,5,4,5,5,5,5,2,5,5,0.0,0.0,1,4.428571428571429
1,1,2,1,0,0.4573909531502423,1,1,4,1,5,5,5,3,3,4,3,5,3,4,0.0,0.0,1,3.357142857142857
1,1,2,1,0,0.0884491114701131,4,4,4,4,4,4,5,4,4,4,4,5,4,4,0.0,0.0,1,4.142857142857143
0,1,2,1,0,0.4777867528271405,2,2,2,2,5,1,5,5,5,5,4,5,5,3,0.0,0.0,1,3.642857142857143
1,0,0,1,1,0.2588852988691438,3,3,3,5,2,3,2,2,4,1,5,1,2,2,0.0,0.0,0,2.7142857142857144
1,0,2,1,0,0.0803715670436187,3,3,3,4,3,3,3,3,4,5,4,3,4,3,0.0115248226950354,0.0017937219730941,0,3.4285714285714284
0,0,1,1,1,0.0157512116316639,3,3,3,4,2,3,2,2,4,3,3,1,3,2,0.0,0.0,0,2.7142857142857144
0,1,2,1,0,0.3622778675282714,5,5,1,5,2,5,5,4,4,4,4,4,4,5,0.0,0.0,1,4.071428571428571
1,1,1,1,0,0.2358642972536349,1,1,1,1,4,4,4,4,3,5,4,3,4,4,0.0939716312056737,0.1112107623318385,1,3.071428571428572
1,1,1,1,2,0.082794830371567,2,3,3,3,2,2,1,2,3,1,4,1,3,2,0.0,0.0,0,2.2857142857142856
0,1,2,1,0,0.695880452342488,5,2,5,5,5,5,3,5,5,5,5,2,5,2,0.0088652482269503,0.0385650224215246,1,4.214285714285714
1,1,2,0,1,0.0910743134087237,3,5,3,5,3,1,3,4,4,3,4,2,4,4,0.000886524822695,0.0,0,3.4285714285714284
0,1,1,1,0,0.0852180936995153,5,5,5,5,5,5,5,5,3,3,5,5,5,5,0.0221631205673758,0.0304932735426008,1,4.714285714285714
1,1,1,1,0,0.507269789983845,5,5,5,5,4,4,4,4,5,4,4,4,4,4,0.0,0.0,1,4.357142857142857
1,1,2,1,0,0.0415993537964458,1,2,2,2,5,2,2,1,1,2,1,1,1,3,0.0,0.0,0,1.8571428571428568
1,1,2,1,1,0.1809369951534733,5,3,3,3,4,3,2,5,5,5,5,1,5,4,0.0425531914893617,0.0753363228699551,1,3.7857142857142856
0,1,2,0,1,0.1447899838449111,2,4,2,3,3,2,3,3,4,4,1,4,1,3,0.0301418439716312,0.0053811659192825,0,2.7857142857142856
0,1,2,1,0,0.1193457189014539,2,2,2,2,5,5,5,3,3,3,3,5,3,3,0.0,0.0053811659192825,1,3.2857142857142856
1,1,1,0,2,0.032108239095315,5,2,5,4,1,5,1,1,3,4,3,1,4,1,0.0735815602836879,0.0807174887892376,1,2.857142857142857
1,0,1,1,0,0.0928917609046849,1,1,1,4,5,1,5,5,3,4,4,5,5,5,0.0097517730496453,0.0080717488789237,0,3.5
0,1,0,0,1,0.2081987075928917,2,5,2,4,2,1,1,3,5,4,4,1,4,1,0.2296099290780141,0.2340807174887892,0,2.7857142857142856
1,1,0,0,1,0.0977382875605815,4,4,4,3,4,4,4,4,5,3,4,3,5,4,0.0132978723404255,0.0,0,3.928571428571429
1,1,2,1,0,0.0908723747980614,1,1,1,1,4,4,4,5,5,5,5,3,5,3,0.0026595744680851,0.0,1,3.357142857142857
0,1,0,0,1,0.2431340872374798,2,4,1,1,3,1,3,3,4,5,3,1,3,3,0.0,0.0,0,2.642857142857143
0,0,1,1,1,0.1310581583198707,4,4,4,3,2,4,5,2,1,1,4,3,4,2,0.0478723404255319,0.0161434977578475,0,3.071428571428572
1,1,3,1,1,0.0466478190630048,3,4,4,4,2,3,3,4,4,3,4,2,4,4,0.0186170212765957,0.0071748878923766,0,3.4285714285714284
0,1,2,1,0,0.4250807754442649,4,2,4,4,5,4,5,5,5,5,5,5,5,3,0.0,0.0,1,4.357142857142857
0,1,2,1,0,0.0452342487883683,1,1,4,1,4,5,5,4,4,4,4,5,4,5,0.0,0.0,1,3.642857142857143
0,1,1,0,2,0.2918012924071082,4,5,4,2,4,4,4,4,5,3,3,5,4,4,0.0026595744680851,0.0,0,3.928571428571429
1,1,1,1,0,0.194264943457189,3,3,3,3,5,5,5,5,4,2,4,5,5,5,0.0,0.0,1,4.071428571428571
0,1,2,1,0,0.3469305331179321,4,4,5,4,4,4,5,2,2,2,2,4,2,3,0.0088652482269503,0.0,1,3.357142857142857
1,0,1,1,1,0.2025444264943457,2,2,2,1,3,2,1,3,2,4,3,1,5,3,0.000886524822695,0.0,0,2.4285714285714284
0,1,2,1,0,0.2863489499192245,1,1,1,1,3,5,5,2,2,3,2,5,2,4,0.0070921985815602,0.0,1,2.642857142857143
0,1,3,0,1,0.1310581583198707,3,5,3,4,5,3,5,5,3,5,2,4,3,5,0.0124113475177304,0.0080717488789237,0,3.928571428571429
0,1,2,0,1,0.2837237479806139,3,4,3,3,4,3,4,4,4,5,4,2,4,4,0.0,0.000896860986547,0,3.642857142857143
1,1,2,0,1,0.0389741518578352,3,4,3,5,1,2,4,2,2,3,1,2,2,3,0.0,0.0098654708520179,0,2.642857142857143
0,1,2,1,0,0.3578352180936995,2,2,2,2,5,4,5,3,3,3,3,3,3,5,0.0,0.0,1,3.2142857142857144
1,1,3,0,1,0.079967689822294,1,0,1,5,3,5,4,4,4,1,1,4,4,4,0.0407801418439716,0.0502242152466367,0,2.9285714285714284
0,1,2,0,1,0.3919628432956381,3,4,3,3,3,3,1,3,1,4,2,3,3,3,0.0,0.0,0,2.7857142857142856
0,1,2,1,0,0.394184168012924,1,1,1,1,4,5,4,3,3,2,3,3,3,3,0.0,0.0,1,2.642857142857143
1,1,2,1,0,0.022011308562197,4,4,4,4,4,4,5,4,4,4,4,5,4,5,0.0,0.0,1,4.214285714285714
1,1,1,1,0,0.3255250403877221,5,5,5,5,3,5,4,4,4,4,4,5,4,3,0.0203900709219858,0.0134529147982062,1,4.285714285714286
1,0,1,1,1,0.0599757673667205,4,0,4,3,5,4,5,5,2,3,2,5,1,5,0.0,0.0,0,3.4285714285714284
0,1,2,1,0,0.3146203554119547,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0.0,0.0,1,3.7857142857142856
1,1,2,1,0,0.4384087237479806,1,5,1,1,5,5,4,5,5,5,5,3,5,3,0.0,0.0,1,3.7857142857142856
0,0,1,1,1,0.0466478190630048,1,4,1,3,3,1,3,3,1,3,4,2,3,3,0.0,0.0,0,2.5
0,0,1,1,1,0.0789579967689822,1,1,1,3,5,1,5,5,1,2,3,3,4,5,0.0,0.0,0,2.857142857142857
0,1,0,1,0,0.7548465266558967,4,2,2,2,4,4,4,4,3,5,3,3,3,4,0.0,0.0143497757847533,0,3.357142857142857
0,1,1,1,1,0.5139337641357028,4,2,4,2,4,4,4,2,2,3,3,4,1,4,0.00177304964539,0.0251121076233183,1,3.071428571428572
1,1,3,0,1,0.0373586429725363,0,0,0,3,2,5,5,5,5,0,5,5,5,3,0.0150709219858156,0.0134529147982062,1,3.071428571428572
1,1,1,0,2,0.4915185783521809,3,5,3,1,3,1,1,5,3,3,4,1,3,1,0.0567375886524822,0.0690582959641255,0,2.642857142857143
1,0,1,1,1,0.1110662358642972,4,0,4,3,2,4,2,2,4,5,5,3,4,2,0.0,0.0,1,3.142857142857143
1,1,3,0,1,0.1252019386106623,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0.0,0.0,0,3.357142857142857
0,1,2,1,0,0.0496768982229402,3,3,3,3,4,4,4,5,5,5,5,3,5,3,0.0,0.0071748878923766,1,3.928571428571429
0,1,2,0,1,0.1191437802907916,3,5,3,4,1,3,1,1,5,4,4,3,4,1,0.0,0.0,0,3.0
0,1,2,0,1,0.180735056542811,1,5,1,1,2,1,2,2,4,3,5,5,5,2,0.0,0.0,0,2.7857142857142856
0,1,1,1,0,0.6445880452342488,2,2,2,2,5,5,5,5,3,3,4,4,5,5,0.0,0.0,1,3.7142857142857135
